,BALANCE,BALANCE_FREQUENCY,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
2327,6.998638904215548,1.0,7.03214753664512,6.6267442389643945,-2.3025850929940455,1.0,0.333333,-2.3025850929940455,3.763522997109702,7.824086010056313,6.018771354346151,6.004701811655252,0.0,12
2328,5.458736157798477,1.0,4.407938016458383,-2.3025850929940455,-2.3025850929940455,0.083333,0.083333,-2.3025850929940455,0.7419373447293773,8.342863613511827,5.860427139059757,5.374975023704936,0.0,12
2329,8.875768704568564,1.0,-2.3025850929940455,-2.3025850929940455,7.826516550558345,0.0,0.0,1.8082887711792655,-2.3025850929940455,9.798132592418424,8.145501328702856,7.382878115199988,0.0,12
2330,7.269479768081782,1.0,6.499350855315295,6.4281214276429575,6.852069939987434,0.666667,0.083333,1.1314021114911006,2.714694743820879,8.922671632768846,6.117639397231304,5.882416359783801,0.0,12
2331,5.784206927917157,1.0,7.719449647604078,5.6618139898337,4.949623729927284,0.916667,0.666667,0.09531017980432493,3.0007198150650303,9.159057603849021,7.722352408291848,5.131221549650457,0.888889,12
2332,8.38829954232887,1.0,7.829789485483358,7.332558854393315,-2.3025850929940455,1.0,0.666667,-2.3025850929940455,3.4688560301359703,8.517213191216241,7.647363429911111,7.581252015005519,0.0,12
2333,3.2378828023856943,0.571429,5.187944309066666,5.187944309066666,-2.3025850929940455,0.857143,0.0,-2.3025850929940455,1.8082887711792655,8.294074639789534,5.7329961752858365,4.294539462693583,0.0,7
2334,5.993461876117734,1.0,8.04177010339663,8.04177010339663,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.7788192719904172,9.259140059909788,8.060544953378512,5.169372565128687,0.545455,12
2335,8.021049142621255,1.0,4.5369984058847574,-2.3025850929940455,6.671776132740668,0.083333,0.083333,0.7419373447293773,0.09531017980432493,8.16054681849792,6.508500828252844,6.856062524821153,0.0,12
2336,6.077655718028892,0.454545,7.964569402385882,7.182466087152752,5.323182754455796,1.0,0.333333,0.7419373447293773,3.933784497209659,8.16054681849792,7.9981255479955795,4.727329994031677,0.0,12
2337,8.567488376378257,1.0,7.75438720339748,7.125878248239475,9.239046941267455,0.75,0.333333,2.312535423847214,3.529297384289471,9.769961874180993,7.8411521466691525,7.120852905746247,0.0,12
2338,8.258510042043362,1.0,2.4432162227337915,-2.3025850929940455,-2.3025850929940455,0.166667,0.166667,-2.3025850929940455,0.7419373447293773,9.210350371926182,8.892980158611614,6.921540313299307,0.083333,12
2339,7.323072258311001,1.0,8.261939586183795,7.115955736318507,7.74371179649881,1.0,1.0,1.8082887711792655,3.914021008090819,9.047833207115087,8.224176646331776,6.078453033835632,0.0,12
2340,8.78100788842079,1.0,6.28899174685943,-2.3025850929940455,8.886294383958921,0.333333,0.333333,3.0007198150650303,1.410986973710262,9.392670262068748,7.212330391896386,7.2938774726299815,0.0,12
2341,8.113415671030547,1.0,6.652992053287465,6.016401032398013,-2.3025850929940455,0.583333,0.166667,-2.3025850929940455,2.0918640616783932,9.047833207115087,6.825295298473971,6.665720913268991,0.0,12
2342,8.096226093246258,1.0,5.9869041643516505,5.9869041643516505,8.808997589695357,0.416667,0.0,3.0007198150650303,2.2082744135228043,8.98720932058385,8.99874015194169,6.771143002447766,0.083333,12
2343,8.688195561915085,1.0,-2.3025850929940455,-2.3025850929940455,8.355476549176426,0.0,0.0,2.312535423847214,-2.3025850929940455,8.699531414737972,7.885064513867814,8.396548760169352,0.0,12
2344,6.902207218919921,0.857143,-2.3025850929940455,-2.3025850929940455,8.3086030210425,0.0,0.0,2.714694743820879,-2.3025850929940455,9.210350371926182,5.125154032913361,5.470228501621584,0.0,7
2345,8.686973199234217,1.0,7.475333567616428,7.31692020099679,-2.3025850929940455,1.0,0.25,-2.3025850929940455,5.273512247629066,8.779572840380771,7.8469580311326474,7.726937626731236,0.0,12
2346,5.091585528304523,0.909091,6.0056386186638635,6.0056386186638635,-2.3025850929940455,0.916667,0.0,-2.3025850929940455,3.139832617527748,7.6962580928588356,6.417997393686314,4.870374275870127,0.0,12
2347,6.9759616138969465,1.0,6.707766573134415,6.707766573134415,-2.3025850929940455,1.0,0.0,-2.3025850929940455,3.1822118404966093,6.90785527398247,6.884416894236171,7.563546828880654,0.0,12
2348,8.308768712362577,1.0,-2.3025850929940455,-2.3025850929940455,8.417243071358756,0.0,0.0,1.410986973710262,-2.3025850929940455,8.517213191216241,8.085386769258564,6.76480055735743,0.0,12
2349,9.030780263232522,1.0,6.890954940303791,-2.3025850929940455,7.753314920828136,0.166667,0.166667,1.9600947840472698,1.410986973710262,9.546819751429028,8.151401374801557,7.788650208723555,0.0,12
2350,6.834340225474063,1.0,6.416421776794075,3.0007198150650303,-2.3025850929940455,0.5,0.5,-2.3025850929940455,2.4069451083182885,7.090160165637395,6.927192785708344,5.612133623002256,0.0,12
2351,7.677618532249969,1.0,6.4414727179668185,4.896719769966362,6.961920160115112,0.75,0.75,1.1314021114911006,2.8390784635086144,7.824086010056313,6.9377734048446476,6.256887574939363,0.0,12
2352,8.417063195597466,1.0,-2.3025850929940455,-2.3025850929940455,6.8735751347100384,0.0,0.0,0.7419373447293773,-2.3025850929940455,9.159057603849021,7.2064650287211505,7.004590363709557,0.0,12
2353,6.625131698758165,1.0,-2.3025850929940455,-2.3025850929940455,6.801779031578198,0.0,0.0,0.7419373447293773,-2.3025850929940455,7.090160165637395,6.971449446566053,5.0811786624969395,0.083333,12
2354,8.23713790680452,1.0,6.778090686355309,5.509874048610326,-2.3025850929940455,0.583333,0.5,-2.3025850929940455,2.5726122302071057,9.047833207115087,6.784281687531822,6.754795872473639,0.0,12
2355,6.853887252815643,1.0,7.488813805078939,7.415590435755618,6.129184538728677,1.0,0.083333,0.09531017980432493,4.11251186617755,8.294074639789534,6.352900878628672,5.5609792482615825,0.166667,12
2356,6.407578227390611,1.0,5.703782474656201,-2.3025850929940455,-2.3025850929940455,0.25,0.25,-2.3025850929940455,1.1314021114911006,8.342863613511827,6.220077593426727,5.320802133884709,0.0,12
2357,4.297006700717354,1.0,6.774772307375884,6.774772307375884,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.7788192719904172,8.779572840380771,6.534728662148552,5.280472474337335,0.75,12
2358,6.247254865851957,1.0,5.940434375995203,-2.3025850929940455,6.9121257077301985,0.333333,0.333333,2.4069451083182885,1.8082887711792655,7.090160165637395,6.030743328286821,5.511620337786241,0.0,12
2359,6.809267942155407,1.0,7.7639392549241695,7.667761723172392,-2.3025850929940455,1.0,0.333333,-2.3025850929940455,3.933784497209659,8.294074639789534,7.709945514371654,5.414532458066655,0.0,12
2360,7.70533625097363,1.0,7.8360615344628055,-2.3025850929940455,5.057580442985563,1.0,1.0,1.1314021114911006,4.443827035579329,7.824086010056313,8.094345057663473,6.388341468756265,0.0,12
2361,9.650686001035421,1.0,7.063775638440047,7.063775638440047,8.065622663859159,0.916667,0.0,1.62924053973028,2.4069451083182885,9.711121720476367,8.270483781685687,8.125540169560251,0.0,12
2362,5.324100857085373,1.0,7.633456770763425,6.7103769355539535,-2.3025850929940455,1.0,1.0,-2.3025850929940455,3.716008121502189,8.922671632768846,7.862427301023428,5.304867442884367,0.916667,12
2363,6.669951433782499,1.0,9.117553805180203,7.998103514231785,-2.3025850929940455,1.0,1.0,-2.3025850929940455,4.852811208902689,9.392670262068748,8.858808479133575,5.497324188540138,1.0,12
2364,6.978652076185041,0.818182,6.715225798160741,6.102692813793691,7.10216635218696,0.666667,0.416667,1.8082887711792655,3.2228678461377385,7.495597497896659,6.281946398393642,6.793710180152238,0.0,12
2365,7.2311808344370885,1.0,-2.3025850929940455,-2.3025850929940455,6.474397964275083,0.0,0.0,0.09531017980432493,-2.3025850929940455,7.783265682134672,8.04317424596724,8.040152266387778,0.0,12
2366,6.004535254518546,0.545455,-2.3025850929940455,-2.3025850929940455,8.450927825900783,0.0,0.0,2.0918640616783932,-2.3025850929940455,9.740974505373993,9.099028355217524,5.0361896231072425,0.75,12
2367,5.921644787414617,0.909091,6.137294995319522,5.704115752446321,-2.3025850929940455,0.5,0.083333,-2.3025850929940455,1.9600947840472698,7.495597497896659,7.084631924112268,4.738686088492643,0.181818,12
2368,4.021441968436101,1.0,6.137921419645269,6.137921419645269,-2.3025850929940455,0.833333,0.0,-2.3025850929940455,2.4932054526026954,9.510452371806494,6.252688086195602,5.058206963821811,1.0,12
2369,7.646332361013832,1.0,7.3927398809883025,6.0364379127507135,-2.3025850929940455,0.5,0.25,-2.3025850929940455,2.5726122302071057,9.047833207115087,8.241412403027937,6.326631591264532,0.083333,12
2370,6.322588374309593,1.0,-2.3025850929940455,-2.3025850929940455,6.879688758284422,0.0,0.0,0.09531017980432493,-2.3025850929940455,8.294074639789534,7.58485700244407,5.2392881267451745,0.083333,12
2371,1.8279475437058288,0.571429,5.455321115357702,-2.3025850929940455,-2.3025850929940455,0.428571,0.428571,-2.3025850929940455,1.62924053973028,9.259140059909788,3.499841422214241,3.989794828902537,0.0,7
2372,2.9555788575686233,1.0,6.22317132908268,6.22317132908268,-2.3025850929940455,1.0,0.0,-2.3025850929940455,3.0007198150650303,6.90785527398247,6.166404799813474,4.874908922839139,0.727273,12
2373,8.962336694976441,1.0,8.879727137829596,6.500748983855144,-2.3025850929940455,1.0,0.583333,-2.3025850929940455,4.35799005684564,9.350111009965708,7.718953056734019,8.22823479761277,0.0,12
2374,8.570659737770084,1.0,5.78400978067503,5.78400978067503,7.239233129393886,1.0,0.0,1.62924053973028,2.4932054526026954,8.612521552873456,6.843934668618281,7.981933660192817,0.0,12
2375,7.542829047277546,1.0,-2.3025850929940455,-2.3025850929940455,4.538358245256085,0.0,0.0,1.1314021114911006,-2.3025850929940455,7.600952458292124,6.020093885978846,6.6409887371956025,0.0,12
2376,5.026035375110865,1.0,6.852348271710398,6.016401032398013,-2.3025850929940455,0.75,0.25,-2.3025850929940455,2.89591193827178,8.779572840380771,6.690041852816417,5.131847489384251,0.2,12
2377,7.084604869337742,0.875,-2.3025850929940455,-2.3025850929940455,7.268191514387082,0.0,0.0,1.410986973710262,-2.3025850929940455,7.313287051534845,5.1004980636661275,5.537816705744368,0.0,8
2378,7.84154659283116,1.0,-2.3025850929940455,-2.3025850929940455,4.680375677789585,0.0,0.0,0.09531017980432493,-2.3025850929940455,8.853679713649695,6.970424928303664,6.376824839365605,0.0,12
2379,4.14573763746471,1.0,7.070749595465611,7.070749595465611,-2.3025850929940455,1.0,0.0,-2.3025850929940455,3.139832617527748,8.922671632768846,7.18471252073566,4.168492406199978,0.363636,12
2380,1.220953807523465,0.181818,5.41920668382349,5.41920668382349,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.4932054526026954,8.294074639789534,5.593224192502723,3.3906178822572905,0.090909,12
2381,5.20981031341046,1.0,6.742857050608114,6.742857050608114,-2.3025850929940455,0.666667,0.0,-2.3025850929940455,2.4069451083182885,8.517213191216241,6.6301402170448345,5.26712811945337,0.166667,12
2382,8.53367089806922,1.0,7.54644099390104,5.85821882796062,6.878129534380003,1.0,1.0,0.09531017980432493,3.299533727885655,9.159057603849021,7.382199985778058,7.300044856400342,0.0,12
2383,7.943606478921157,1.0,7.538303389785559,6.52172508351258,7.051912473287935,0.5,0.333333,2.0918640616783932,2.6461747973841225,8.16054681849792,8.066244321804932,6.983944706760491,0.0,12
2384,5.769735806976262,1.0,7.84098572038207,7.521117635280427,-2.3025850929940455,1.0,0.583333,-2.3025850929940455,3.299533727885655,8.922671632768846,8.057893773061918,5.259433669398482,0.5,12
2385,7.9378528268406034,0.909091,-2.3025850929940455,-2.3025850929940455,8.884137789001366,0.0,0.0,2.2082744135228043,-2.3025850929940455,9.210350371926182,6.546267230617333,6.999271512684198,0.0,12
2386,4.839369650833056,0.909091,5.904762213268689,5.904762213268689,5.166977884217736,0.333333,0.0,0.7419373447293773,1.410986973710262,8.006400900428037,6.521404249410146,4.842551939310224,0.181818,12
2387,8.985410454309257,1.0,4.814944769563347,-2.3025850929940455,8.980888973584133,0.166667,0.166667,3.4688560301359703,0.7419373447293773,9.581910824936609,9.152529067967471,7.581471471719397,0.0,12
2388,6.988626564213537,1.0,6.688753140168477,6.688753140168477,6.804313245193885,1.0,0.0,1.1314021114911006,3.0492730404820207,6.90785527398247,6.764010959509136,6.94532336576195,0.0,12
2389,8.616187802813295,1.0,-2.3025850929940455,-2.3025850929940455,8.735247246307782,0.0,0.0,3.139832617527748,-2.3025850929940455,8.853679713649695,8.679061745966068,7.449959888808804,0.0,12
2390,4.697698217385995,1.0,5.176714544788788,-2.3025850929940455,-2.3025850929940455,0.083333,0.083333,-2.3025850929940455,0.09531017980432493,7.575635932294195,5.139151808211087,5.399388316660418,0.0,12
2391,7.790229209658153,1.0,8.343132618540034,5.989011540946915,8.103698176830017,1.0,0.75,2.4069451083182885,4.407938016458383,8.612521552873456,8.714732803311898,6.722021980811697,0.2,12
2392,8.64856329223134,1.0,7.027119286465924,4.5345331063886505,7.512759547153124,0.833333,0.416667,1.62924053973028,3.0007198150650303,8.853679713649695,7.231489054825761,7.271100224620091,0.0,12
2393,7.960726564015529,1.0,-2.3025850929940455,-2.3025850929940455,5.4682949996296655,0.0,0.0,1.410986973710262,-2.3025850929940455,8.006400900428037,6.572056998379682,6.684226423447789,0.0,12
2394,7.209637081628842,1.0,5.572686209937692,-2.3025850929940455,7.286792800452497,0.083333,0.083333,1.1314021114911006,0.09531017980432493,7.740707879232958,8.349552087363625,5.786397581641005,0.090909,12
2395,6.204900540177369,1.0,7.867258745279111,7.442961271473505,-2.3025850929940455,1.0,0.416667,-2.3025850929940455,3.529297384289471,9.047833207115087,7.70434723228571,5.392397831471943,0.25,12
2396,7.170145212350948,1.0,-2.3025850929940455,-2.3025850929940455,6.820530359193866,0.0,0.0,0.7419373447293773,-2.3025850929940455,7.783265682134672,5.714237239317346,6.117946395922381,0.0,12
2397,8.013343402174467,1.0,-2.3025850929940455,-2.3025850929940455,8.136614078662207,0.0,0.0,2.2082744135228043,-2.3025850929940455,8.294074639789534,7.066388256288251,6.744145175547029,0.0,12
2398,6.411575349866203,1.0,8.602816605631018,7.591235888425312,-2.3025850929940455,0.916667,0.25,-2.3025850929940455,3.8088822465086327,9.159057603849021,8.6346927909973,5.45539557412404,1.0,12
2399,8.431197821316765,1.0,4.946629964120343,-2.3025850929940455,6.8606993290934675,0.083333,0.083333,1.1314021114911006,0.7419373447293773,8.612521552873456,7.0486495443853645,7.306014782966114,0.0,12
2400,8.295409945966338,1.0,9.119798406149785,8.872271261029567,-2.3025850929940455,1.0,0.25,-2.3025850929940455,4.175924549214524,9.259140059909788,8.182950142947842,7.04664948411264,0.0,12
2401,6.281989418724478,0.545455,8.021157653122883,-2.3025850929940455,6.52849738173474,0.166667,0.166667,0.09531017980432493,0.7419373447293773,8.006400900428037,9.103604929650848,5.807805361086812,0.333333,12
2402,3.540598012395312,1.0,5.03226631422255,4.515026636135126,-2.3025850929940455,0.416667,0.083333,-2.3025850929940455,2.4069451083182885,7.824086010056313,4.59699091677897,4.981807771870957,0.0,12
2403,9.38973537057318,1.0,7.069406331984031,4.9670316566141235,7.72826399499484,0.75,0.583333,2.4069451083182885,2.9496883350525844,9.546819751429028,7.989483638248377,8.038746031683262,0.0,12
2404,7.3483334220680945,1.0,6.257859140416507,6.257859140416507,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.6461747973841225,6.90785527398247,6.15842057100181,9.654012693923226,0.0,12
2405,2.322977448327243,0.727273,7.056830241982456,7.0263024670441325,-2.3025850929940455,1.0,0.083333,-2.3025850929940455,3.6136169696133895,7.313287051534845,7.049791593012169,3.4805153036650798,0.111111,12
2406,5.98419612349943,1.0,8.0203296426663,7.392099340941889,-2.3025850929940455,1.0,1.0,-2.3025850929940455,4.585987366571318,9.047833207115087,7.924793630409524,5.508729249032113,0.333333,12
2407,6.416178249979675,1.0,6.6400065442378065,-2.3025850929940455,-2.3025850929940455,0.125,0.125,-2.3025850929940455,0.09531017980432493,7.600952458292124,5.320881623111812,4.986699873763459,0.0,8
2408,8.484803373873799,1.0,7.375274574825574,-2.3025850929940455,8.38009561895313,0.454545,0.454545,2.8390784635086144,3.2228678461377385,8.699531414737972,6.8089784278102465,7.7736026995518035,0.090909,11
2410,7.070802341243249,1.0,6.791333815964886,6.194609451915502,-2.3025850929940455,0.583333,0.083333,-2.3025850929940455,1.9600947840472698,8.006400900428037,6.4625732936116345,5.669354581038624,0.0,12
2411,3.854547990887249,0.818182,7.708033407060131,7.708033407060131,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.6461747973841225,9.047833207115087,7.827116376057225,4.585423986699822,0.3,12
2412,5.66860301369871,0.272727,4.701389043728634,-2.3025850929940455,7.034380477905358,0.083333,0.083333,1.9600947840472698,0.09531017980432493,7.090160165637395,6.5469419609162385,7.018728623901446,0.0,12
2413,7.896976801060287,1.0,-2.3025850929940455,-2.3025850929940455,7.9823381754556,0.0,0.0,0.7419373447293773,-2.3025850929940455,9.10499096736774,6.750553670969631,6.525116293386683,0.0,12
2414,2.706162687535392,0.545455,4.1399550734741535,-2.3025850929940455,-2.3025850929940455,0.083333,0.083333,-2.3025850929940455,0.09531017980432493,8.006400900428037,4.835331940002707,5.103639076816509,0.0,12
2415,3.568430596434412,1.0,6.375774113143355,6.375774113143355,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.6461747973841225,9.350111009965708,6.30834776197487,4.942062370133284,0.888889,12
2416,7.551063863409884,1.0,8.448188176998418,5.30752484729895,8.323739705572837,0.916667,0.833333,2.312535423847214,3.8308129500026027,8.922671632768846,8.724790089680292,6.281666366703882,0.0,12
2417,2.8406455390975944,1.0,6.116642395836211,6.116642395836211,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.4932054526026954,7.600952458292124,6.077866777772321,4.14182081597011,0.25,12
2418,5.436516052892335,1.0,6.543926233950487,6.488459973061738,-2.3025850929940455,0.916667,0.166667,-2.3025850929940455,2.714694743820879,8.922671632768846,6.9238160347893025,5.243819838820326,0.083333,12
2419,5.230071710468964,1.0,6.766306915397762,6.766306915397762,-2.3025850929940455,0.5,0.0,-2.3025850929940455,1.8082887711792655,8.294074639789534,6.428209007207054,5.591642664756683,0.0,12
2420,7.1422365127874725,1.0,7.765730221633415,5.228860101532815,4.970629445604874,1.0,0.5,0.7419373447293773,3.3357695763397,7.824086010056313,7.069749147009261,5.801148255415997,0.166667,12
2421,5.076735595020623,1.0,7.402494202834183,6.5044378629314314,-2.3025850929940455,1.0,1.0,-2.3025850929940455,3.0007198150650303,8.853679713649695,7.364921455226835,5.184679218962522,0.916667,12
2422,9.461585548637029,1.0,6.653533772097066,4.837075242970874,8.904152011249593,0.416667,0.25,2.4069451083182885,2.7788192719904172,9.546819751429028,7.9674310157459995,8.11121196984443,0.0,12
2423,8.017896229511189,1.0,-2.3025850929940455,-2.3025850929940455,5.914038694563766,0.0,0.0,0.7419373447293773,-2.3025850929940455,8.006400900428037,4.519533340261028,10.171347093736147,0.0,12
2424,7.838878341175098,1.0,-2.3025850929940455,-2.3025850929940455,6.323689320658607,0.0,0.0,0.7419373447293773,-2.3025850929940455,7.91939255363584,6.838533713489562,6.4010676203506325,0.0,12
2425,7.773419121319065,1.0,6.75530315579046,-2.3025850929940455,5.876811144350141,0.333333,0.333333,1.1314021114911006,2.5726122302071057,8.853679713649695,6.617924455617737,6.393150272337464,0.0,12
2426,8.19569441306858,1.0,-2.3025850929940455,-2.3025850929940455,7.150152280155532,0.0,0.0,0.09531017980432493,-2.3025850929940455,8.699531414737972,6.917098598908771,7.266834179899485,0.0,11
2427,8.269784750937449,1.0,6.397096307995467,6.397096307995467,7.267727308356115,0.5,0.0,1.8082887711792655,1.8082887711792655,8.455339064067552,7.05186451902022,7.296952041575887,0.0,12
2428,4.08367920563228,0.181818,5.706379100503467,5.706379100503467,-2.3025850929940455,0.090909,0.0,-2.3025850929940455,0.09531017980432493,8.517213191216241,8.052854024767514,4.390908858174717,0.0,11
2429,7.016307638283036,0.727273,-2.3025850929940455,-2.3025850929940455,5.699637650059497,0.0,0.0,0.09531017980432493,-2.3025850929940455,8.699531414737972,8.253979361149899,6.305067760736349,0.111111,12
2430,7.028926024087712,1.0,4.021594641857437,-2.3025850929940455,4.0351902048703,0.083333,0.083333,0.09531017980432493,1.1314021114911006,7.090160165637395,5.584947957636994,6.300461193362088,0.0,12
2431,6.113695341250044,1.0,8.404877432925609,6.39469382427457,-2.3025850929940455,1.0,1.0,-2.3025850929940455,3.9721769282478934,8.294074639789534,8.296561755596029,5.217164142479362,1.0,12
2432,8.711951566378135,1.0,6.90785527398247,-2.3025850929940455,8.380450361471127,0.083333,0.083333,1.9600947840472698,0.09531017980432493,9.546819751429028,7.219220928049427,7.476560543189184,0.0,12
2433,8.15773917256645,1.0,6.704536896475197,5.177222603169978,-2.3025850929940455,0.583333,0.25,-2.3025850929940455,2.714694743820879,9.350111009965708,6.853446035926952,6.981545366473026,0.0,12
2434,7.221905267727522,1.0,6.256536680448587,5.94387491201505,-2.3025850929940455,1.0,0.083333,-2.3025850929940455,3.0007198150650303,8.006400900428037,6.423565037942491,6.147055368718786,0.0,12
2435,4.104645326715732,0.8,6.150815965334412,6.150815965334412,-2.3025850929940455,0.6,0.0,-2.3025850929940455,1.8082887711792655,6.90785527398247,6.294267499412338,4.746066441308744,0.833333,10
2436,7.581425210954508,1.0,6.165963923595797,6.165963923595797,-2.3025850929940455,1.0,0.0,-2.3025850929940455,3.8732821771117156,7.600952458292124,6.673540449112568,6.644907013705149,0.0,12
2437,8.331725291511908,1.0,6.330344596904789,5.226284163648205,7.108919477924139,0.333333,0.083333,2.714694743820879,1.410986973710262,8.98720932058385,7.525239182605596,7.0666810112217044,0.0,12
2438,3.1190096984823446,0.428571,5.84759417668828,5.84759417668828,-2.3025850929940455,1.0,0.0,-2.3025850929940455,1.9600947840472698,7.495597497896659,5.830346347894039,4.3163201517343905,1.0,7
2439,8.935072999640532,1.0,-2.3025850929940455,-2.3025850929940455,8.254285089155777,0.0,0.0,0.7419373447293773,-2.3025850929940455,8.98720932058385,7.3362268739286085,7.607115974613468,0.0,12
2440,3.831993077672946,1.0,6.700817206702353,5.370545000544918,-2.3025850929940455,1.0,0.916667,-2.3025850929940455,3.1822118404966093,8.699531414737972,7.181316126349368,5.255306081445741,1.0,12
2441,9.079275403910135,1.0,6.987564113155552,6.373319789577012,8.412864425321732,1.0,0.5,3.261935314328648,3.261935314328648,9.825531416457212,7.582888980644952,7.590101348493058,0.0,12
2442,8.009284532501999,1.0,7.036781538717868,6.169819915632058,8.044478995902672,0.75,0.416667,2.4932054526026954,2.7788192719904172,8.73232069993537,6.284492037323964,6.889568492411903,0.0,12
2443,5.3720935915368955,1.0,7.752171849580567,7.691574627651795,-2.3025850929940455,1.0,0.166667,-2.3025850929940455,4.318820558770089,8.16054681849792,7.77271303568147,5.180564982296894,0.833333,12
2444,4.567007641576739,1.0,6.9761893276900535,6.458385304182866,-2.3025850929940455,1.0,1.0,-2.3025850929940455,3.299533727885655,9.210350371926182,7.114057978258447,5.259043100760839,1.0,12
2445,7.004661233950641,1.0,7.2430196435623895,5.042198558552374,-2.3025850929940455,0.75,0.416667,-2.3025850929940455,2.7788192719904172,8.853679713649695,5.550415809631224,5.8491660814759605,0.0,12
2446,8.472172045704857,1.0,7.293248945545798,6.3759783684632145,8.50977309828808,1.0,0.416667,3.4995332823830174,3.370738174177447,8.853679713649695,8.468166246286406,7.239638830099391,0.0,12
2447,6.641156574112765,0.909091,-2.3025850929940455,-2.3025850929940455,7.584220289182092,0.0,0.0,0.09531017980432493,-2.3025850929940455,9.047833207115087,7.99090149176827,5.817383054544141,0.181818,12
2448,8.456464939255364,1.0,-2.3025850929940455,-2.3025850929940455,9.199700704420055,0.0,0.0,3.40452517175483,-2.3025850929940455,9.10499096736774,9.080115273247465,7.293331870545746,0.0,12
2449,7.605173926324838,1.0,-2.3025850929940455,-2.3025850929940455,7.798197776682439,0.0,0.0,1.410986973710262,-2.3025850929940455,7.972500498138669,8.036908754831195,6.524486602791122,0.083333,12
2450,7.957271209108102,1.0,3.3877743613300146,-2.3025850929940455,4.63706660339167,0.1,0.1,1.410986973710262,0.09531017980432493,8.006400900428037,6.230789404092015,7.144782697808778,0.0,10
2451,5.289403354530962,1.0,-2.3025850929940455,-2.3025850929940455,6.881160847229611,0.0,0.0,1.62924053973028,-2.3025850929940455,7.090160165637395,5.5356621256746195,4.297443420944691,0.083333,12
2452,3.3304656420771264,0.636364,5.571431337636887,5.571431337636887,-2.3025850929940455,0.583333,0.0,-2.3025850929940455,1.9600947840472698,8.294074639789534,6.003077658141984,5.136901963235323,0.8,12
2453,7.305025236386874,1.0,8.322656533111024,4.942356453342962,-2.3025850929940455,0.75,0.666667,-2.3025850929940455,3.4372078191851885,8.517213191216241,8.274483129348143,6.1628249072126815,0.083333,12
2454,9.297952886996136,1.0,-2.3025850929940455,-2.3025850929940455,10.048925575444322,0.0,0.0,3.139832617527748,-2.3025850929940455,9.615812146728791,9.81695177170544,8.04792283086329,0.0,12
2455,4.682545409857227,0.875,4.772885590392684,-2.3025850929940455,6.15892261669671,0.125,0.125,0.09531017980432493,0.7419373447293773,7.824086010056313,5.262075777394857,4.044798354823999,0.25,8
2456,4.769647544511222,0.727273,6.749228370753899,-2.3025850929940455,-2.3025850929940455,0.25,0.25,-2.3025850929940455,1.1314021114911006,7.600952458292124,6.747611963125529,4.300013626816455,0.0,12
2457,6.759929085362913,1.0,7.726424361663733,6.384738983338736,5.645769110744689,1.0,1.0,0.7419373447293773,3.716008121502189,8.411854897733724,8.200915871370997,5.8338927720019225,0.333333,12
2458,1.981485765369202,0.3,4.654436427291009,4.654436427291009,-2.3025850929940455,0.4,0.0,-2.3025850929940455,1.410986973710262,7.313287051534845,5.60458007364348,4.272480566242726,0.0,10
2459,3.878306726243629,0.727273,6.154412134718739,6.025358598755538,-2.3025850929940455,0.416667,0.083333,-2.3025850929940455,1.62924053973028,9.798132592418424,6.61613363392803,5.055689542382493,0.416667,12
2460,6.195361637836631,1.0,6.837472289937007,6.551451694652317,6.894842206982619,0.416667,0.083333,0.09531017980432493,1.62924053973028,8.612521552873456,8.061635334398373,5.59751460303098,0.083333,12
2461,7.522047983849566,1.0,5.727564103321,-2.3025850929940455,-2.3025850929940455,0.083333,0.083333,-2.3025850929940455,0.7419373447293773,9.047833207115087,8.137964946149536,6.153354556627042,0.0,12
2462,7.257058553910607,1.0,-2.3025850929940455,-2.3025850929940455,4.57683304491457,0.0,0.0,1.410986973710262,-2.3025850929940455,7.313287051534845,5.305914405828921,5.453805651382712,0.0,7
2463,6.235595913302097,0.727273,4.044804116661965,-2.3025850929940455,9.23397765619609,0.083333,0.083333,1.8082887711792655,0.09531017980432493,9.433491923258392,9.618718903940518,5.5490035063859775,0.142857,12
2464,5.827163188850987,1.0,7.863920356499154,7.863920356499154,-2.3025850929940455,1.0,0.0,-2.3025850929940455,2.4932054526026954,7.495597497896659,7.85642937947506,7.772529710973285,0.909091,12
2465,8.547142610755047,1.0,-2.3025850929940455,-2.3025850929940455,7.963173685343485,0.0,0.0,1.410986973710262,-2.3025850929940455,8.853679713649695,7.217094407478451,7.1231521944427465,0.0,12
2466,7.093042896000578,1.0,6.0870019738170456,6.0870019738170456,7.294486842881095,0.333333,0.0,1.1314021114911006,1.410986973710262,8.006400900428037,6.371419385977335,5.589232449684123,0.0,12
